,COD_CPPOP_CRI,IRPAR_USAGE_V12_MAX,IRPRO_USAGE_V12_MAX,QUA_INT_1_BRP,QUA_INT_MAX_BRP,CODTYP_CRT_TRAVAIL_CRI,COD_SITU_LOGT_CRI,COD_TYPE_MARCHE_CRI,IND_PRIMO_ACCEDT_CRI,TOP_NAT_FR_CRI,g_MNT_TOT_ASSURANCE_CRI,g_COUT_RACHAT_BRP,g_quotite,g_PCT_TEG_TAEG_CRI,g_MOY_ANC_PROF_BRP,g_BEST_APPORT_TX_BRP,defaut_36mois
108255,2,0,1,0,1,0,3,0,1,1,grp_3,grp_2,grp_1,grp_2,grp_1,grp_3,0
108256,0,2,1,0,0,0,3,0,1,1,grp_1,grp_3,grp_4,grp_2,grp_2,grp_4,0
108257,0,0,1,0,0,0,2,0,0,1,grp_2,grp_3,grp_1,grp_3,grp_2,grp_1,0
108258,2,0,1,2,1,1,1,1,1,1,grp_1,grp_1,grp_1,grp_2,grp_1,grp_3,0
108259,1,0,1,0,0,0,3,0,1,1,grp_3,grp_3,grp_3,grp_2,grp_1,,0
108260,0,0,1,1,0,0,1,0,1,1,grp_3,grp_3,grp_2,grp_3,grp_3,,0
108261,1,2,1,0,1,0,3,0,1,1,grp_1,grp_3,grp_1,grp_4,grp_1,grp_2,0
108262,0,0,1,0,0,2,3,0,1,1,grp_3,grp_3,grp_4,grp_2,grp_1,grp_4,0
108263,1,1,1,0,0,0,3,0,1,1,grp_1,grp_3,grp_4,grp_2,grp_3,grp_4,0
108264,0,0,1,0,0,0,3,0,1,1,grp_1,grp_3,grp_1,grp_1,grp_2,grp_1,0
108265,0,0,1,0,0,2,3,0,1,1,grp_2,grp_3,grp_4,grp_2,grp_1,grp_4,0
108266,0,2,1,1,0,0,1,1,1,1,grp_3,grp_3,grp_1,grp_3,grp_1,grp_1,0
108267,0,2,1,2,1,0,2,0,0,1,grp_1,grp_3,grp_4,grp_2,grp_3,grp_3,0
108268,0,0,1,0,0,0,1,0,1,1,grp_1,grp_3,grp_3,grp_3,grp_1,,0
108269,0,0,1,0,0,0,1,0,1,1,grp_3,grp_3,grp_1,grp_2,grp_1,grp_2,0
108270,1,0,1,2,1,0,1,1,0,1,grp_1,grp_3,grp_3,grp_2,grp_3,grp_4,0
108271,2,0,1,0,0,0,3,0,1,1,grp_1,grp_1,grp_1,grp_2,grp_1,grp_1,0
108272,0,0,1,2,1,0,3,0,1,1,grp_3,grp_3,grp_1,grp_3,grp_1,,0
108273,0,0,1,0,0,0,2,0,0,1,grp_1,grp_3,grp_4,grp_2,grp_3,grp_4,0
108274,1,0,1,0,0,1,3,0,1,1,grp_1,grp_3,grp_3,grp_3,grp_3,grp_2,0
108275,0,0,1,0,0,2,2,1,1,1,grp_1,grp_3,grp_1,grp_2,grp_2,grp_2,0
108276,1,0,1,0,1,0,3,0,1,1,grp_1,grp_3,grp_1,grp_3,grp_2,,0
108277,1,0,1,0,0,0,3,0,1,1,grp_3,grp_3,grp_3,grp_1,grp_2,grp_2,0
108278,2,1,1,2,1,2,3,0,1,1,grp_2,grp_1,grp_3,grp_3,grp_1,grp_2,0
108279,1,2,1,0,0,0,1,0,0,1,grp_1,grp_3,grp_4,grp_1,grp_1,grp_4,0
108280,0,0,0,3,2,0,2,1,1,1,grp_1,grp_3,grp_4,grp_2,grp_3,grp_4,0
108281,2,2,1,3,2,0,2,1,1,1,grp_1,grp_1,grp_1,grp_1,grp_3,grp_2,0
108282,0,0,1,0,1,2,3,0,1,1,grp_3,grp_3,grp_1,grp_3,grp_2,grp_2,0
108283,1,2,1,0,0,0,1,0,0,1,grp_2,grp_3,grp_4,grp_2,grp_2,grp_4,0
108284,2,0,1,0,0,2,3,0,1,1,grp_1,grp_1,grp_1,grp_3,grp_3,grp_2,0
108285,0,0,1,0,0,2,1,0,0,1,grp_1,grp_3,grp_4,grp_3,grp_3,grp_4,0
108286,0,0,1,0,0,0,1,0,0,1,grp_2,grp_3,grp_2,grp_3,grp_3,grp_4,0
108287,2,0,1,0,0,2,3,0,1,1,grp_1,grp_1,grp_1,grp_3,grp_1,grp_1,0
108288,0,0,1,2,1,0,1,0,1,1,grp_1,grp_3,grp_3,grp_2,grp_1,grp_2,0
108289,0,1,1,0,0,2,1,0,1,1,grp_3,grp_3,grp_3,grp_3,grp_2,,0
108290,0,0,1,0,0,0,1,0,0,0,grp_2,grp_3,grp_1,grp_1,grp_3,grp_2,0
108291,1,0,1,0,0,0,1,0,0,1,grp_3,grp_3,grp_3,grp_3,grp_1,grp_2,0
108292,2,1,1,0,0,0,2,0,1,1,grp_1,grp_1,grp_1,grp_1,grp_3,,0
108293,0,0,1,2,1,0,1,0,0,1,grp_1,grp_3,grp_4,grp_2,grp_2,grp_4,0
108294,2,0,1,0,0,0,3,0,1,1,grp_3,grp_1,grp_2,grp_2,grp_2,grp_4,0
108295,0,0,1,2,1,0,1,0,0,1,grp_1,grp_3,grp_1,grp_2,grp_3,grp_2,0
108296,1,2,1,2,1,0,1,0,0,1,grp_2,grp_3,grp_3,grp_2,grp_2,,0
108297,0,2,1,1,0,0,3,1,1,1,grp_2,grp_3,grp_4,grp_2,grp_3,grp_4,0
108298,0,2,1,0,0,1,3,0,1,1,grp_1,grp_3,grp_4,grp_4,grp_2,grp_4,0
108299,0,1,1,2,1,0,3,0,1,1,grp_2,grp_3,grp_4,grp_2,grp_1,grp_4,0
108300,0,0,1,2,1,0,1,0,1,1,grp_2,grp_3,grp_1,grp_3,grp_3,,0
108301,1,0,1,0,0,0,2,0,0,1,grp_1,grp_3,grp_4,grp_2,grp_1,grp_3,0
108302,2,0,1,0,0,0,3,0,1,1,grp_3,grp_1,grp_1,grp_3,grp_2,grp_2,0
108303,0,0,1,0,0,0,1,0,1,1,grp_1,grp_3,grp_1,grp_3,grp_2,grp_1,0
108304,2,0,1,2,1,0,3,0,1,1,grp_1,grp_1,grp_1,grp_2,grp_3,grp_2,0
108305,0,0,1,0,0,0,3,0,1,1,grp_2,grp_3,grp_1,grp_2,grp_2,,0
108306,2,1,1,0,0,0,2,0,1,1,grp_1,grp_1,grp_1,grp_1,grp_3,grp_2,0
108307,1,2,1,0,1,0,1,0,0,1,grp_1,grp_3,grp_4,grp_2,grp_3,grp_3,0
108308,1,0,1,0,0,0,3,0,1,1,grp_1,grp_3,grp_2,grp_3,grp_2,,0
108309,1,0,1,2,1,0,3,1,1,1,grp_1,grp_3,grp_1,grp_3,grp_3,,0
108310,0,0,1,0,0,0,3,0,1,1,grp_2,grp_3,grp_1,grp_2,grp_1,,0
108311,2,0,1,0,0,0,1,0,1,1,grp_1,grp_1,grp_1,grp_2,grp_1,grp_2,0
108312,0,0,1,0,0,0,1,0,0,1,grp_1,grp_3,grp_3,grp_1,grp_1,grp_2,0
108313,0,0,1,2,1,0,1,0,0,1,grp_2,grp_3,grp_4,grp_3,grp_1,grp_3,0
108314,0,2,1,0,0,0,1,0,1,1,grp_2,grp_3,grp_4,grp_3,grp_3,grp_4,0
108315,0,0,1,0,0,2,3,0,0,1,grp_1,grp_3,grp_4,grp_1,grp_1,grp_4,0
108316,1,0,1,0,0,0,1,1,1,1,grp_3,grp_3,grp_3,grp_2,grp_1,grp_3,0
108317,0,0,1,0,0,2,1,0,0,1,grp_2,grp_3,grp_4,grp_3,grp_3,grp_4,0
108318,0,0,1,0,0,0,3,0,1,1,grp_3,grp_3,grp_1,grp_3,grp_2,,0
108319,0,0,1,0,0,0,1,0,1,1,grp_3,grp_3,grp_2,grp_2,grp_3,,0
108320,0,0,1,0,0,0,1,0,1,0,grp_1,grp_3,grp_4,grp_2,grp_3,grp_4,0
108321,0,0,1,0,0,0,1,0,1,1,grp_1,grp_3,grp_1,grp_3,grp_2,,0
108322,0,0,1,2,1,0,2,0,1,1,grp_2,grp_3,grp_4,grp_3,grp_3,grp_4,0
108323,2,1,1,0,0,0,3,0,1,1,grp_2,grp_1,grp_1,grp_3,grp_3,,0
108324,0,0,1,0,1,0,2,0,1,1,grp_2,grp_3,grp_2,grp_3,grp_2,grp_4,0
108325,1,2,1,0,0,0,1,0,0,1,grp_2,grp_3,grp_3,grp_3,grp_3,,0
108326,0,0,1,0,0,0,1,1,1,1,grp_1,grp_3,grp_1,grp_2,grp_1,grp_2,0
108327,0,0,1,2,1,0,1,0,0,1,grp_2,grp_3,grp_1,grp_2,grp_3,grp_1,0
108328,0,0,1,0,0,0,3,0,1,1,grp_2,grp_3,grp_1,grp_3,grp_2,grp_2,0
108329,2,0,1,0,0,0,3,0,1,1,grp_2,grp_1,grp_1,grp_3,grp_1,grp_2,0
108330,0,0,1,0,0,2,1,0,1,1,grp_2,grp_3,grp_3,grp_2,grp_1,,0
108331,1,1,1,0,0,1,2,0,0,1,grp_1,grp_3,grp_3,grp_1,grp_3,grp_3,0
108332,0,0,1,0,0,0,1,0,0,1,grp_1,grp_3,grp_3,grp_2,grp_3,grp_4,0
108333,0,0,1,0,0,1,3,0,1,1,grp_2,grp_3,grp_4,grp_3,grp_1,grp_4,0
108334,1,2,1,0,0,0,3,0,1,1,grp_1,grp_3,grp_3,grp_4,grp_3,,0
108335,0,2,1,0,0,0,3,0,1,1,grp_1,grp_3,grp_3,grp_1,grp_3,grp_2,0
108336,2,2,1,0,0,1,3,0,1,1,grp_2,grp_2,grp_3,grp_3,grp_2,grp_1,0
108337,0,0,1,0,0,0,3,0,1,1,grp_3,grp_3,grp_3,grp_2,grp_1,grp_3,0
108338,1,2,1,0,0,2,2,0,1,1,grp_1,grp_3,grp_3,grp_2,grp_1,grp_3,0
108339,1,0,1,0,0,0,1,0,0,1,grp_3,grp_3,grp_1,grp_3,grp_2,grp_2,0
108340,0,0,1,0,0,2,1,0,0,1,grp_3,grp_3,grp_3,grp_3,grp_2,,0
108341,0,0,1,0,0,0,3,0,1,1,grp_2,grp_3,grp_1,grp_3,grp_2,,0
108342,0,0,1,0,0,2,1,0,0,1,grp_1,grp_3,grp_3,grp_3,grp_1,,0
108343,2,0,1,0,0,0,3,1,1,1,grp_2,grp_2,grp_1,grp_3,grp_1,grp_2,0
108344,0,0,1,0,0,0,2,0,0,1,grp_2,grp_3,grp_4,grp_3,grp_3,grp_4,0
108345,2,0,1,0,0,0,3,0,1,1,grp_1,grp_2,grp_1,grp_1,grp_2,grp_2,0
108346,2,0,1,0,0,0,3,0,1,1,grp_1,grp_1,grp_4,grp_1,grp_1,grp_1,0
108347,0,2,1,0,0,0,3,0,1,1,grp_2,grp_3,grp_3,grp_2,grp_1,grp_2,0
108348,0,0,1,0,0,0,3,1,1,1,grp_1,grp_3,grp_4,grp_2,grp_1,grp_4,0
108349,1,0,1,1,0,0,1,0,0,1,grp_2,grp_3,grp_1,grp_2,grp_1,grp_1,0
108350,0,0,1,0,0,0,3,0,1,1,grp_2,grp_3,grp_1,grp_2,grp_2,,0
108351,0,2,1,0,0,2,1,0,0,1,grp_3,grp_3,grp_3,grp_3,grp_3,grp_3,0
108352,2,0,1,0,0,2,3,0,1,1,grp_2,grp_1,grp_1,grp_3,grp_2,grp_2,0
108353,2,2,1,0,0,0,3,1,1,1,grp_2,grp_1,grp_1,grp_2,grp_1,grp_3,0
108354,2,0,1,0,1,0,3,0,1,1,grp_2,grp_1,grp_3,grp_2,grp_1,grp_1,0
108355,0,0,1,0,0,0,1,0,0,1,grp_1,grp_3,grp_4,grp_2,grp_1,grp_4,0
108356,1,0,1,0,0,0,3,0,1,1,grp_3,grp_3,grp_3,grp_2,grp_2,grp_4,0
108357,0,1,1,0,0,0,3,0,1,1,grp_2,grp_3,grp_3,grp_3,grp_1,,0
108358,2,0,1,0,0,2,3,0,1,1,grp_2,grp_1,grp_1,grp_3,grp_2,grp_3,0
108359,0,0,1,0,0,0,3,0,1,1,grp_1,grp_3,grp_3,grp_3,grp_1,grp_3,0
108360,2,0,1,0,0,0,3,0,1,1,grp_3,grp_2,grp_1,grp_2,grp_2,grp_2,0
108361,0,0,1,1,0,1,3,0,1,1,grp_3,grp_3,grp_4,grp_3,grp_3,grp_3,0
108362,0,0,1,0,0,1,3,0,1,1,grp_2,grp_3,grp_1,grp_2,grp_1,,0
108363,1,0,1,0,0,0,3,0,1,1,grp_1,grp_3,grp_1,grp_3,grp_1,,0
108364,2,0,1,0,0,0,3,0,1,1,grp_2,grp_1,grp_1,grp_3,grp_3,grp_1,0
108365,1,2,1,2,0,0,1,0,0,1,grp_3,grp_3,grp_4,grp_2,grp_2,grp_4,0
108366,1,0,0,3,2,0,2,1,1,1,grp_1,grp_3,grp_4,grp_1,grp_3,grp_4,0
108367,0,0,1,0,0,0,3,0,1,1,grp_2,grp_3,grp_3,grp_4,grp_2,grp_2,0
108368,0,0,0,3,2,0,2,1,1,1,grp_1,grp_3,grp_4,grp_2,grp_3,grp_4,0
108369,2,2,1,0,0,0,3,0,0,1,grp_1,grp_1,grp_1,grp_2,grp_1,grp_2,0
108370,2,0,1,0,0,0,3,0,1,1,grp_3,grp_1,grp_1,grp_2,grp_2,grp_2,0
108371,1,0,1,0,0,0,1,0,0,1,grp_2,grp_3,grp_4,grp_2,grp_3,grp_3,0
108372,0,0,1,0,0,0,2,0,0,1,grp_1,grp_3,grp_3,grp_2,grp_1,grp_4,0
108373,0,0,1,2,1,2,3,0,1,1,grp_3,grp_3,grp_1,grp_3,grp_3,grp_1,0
108374,0,0,1,0,0,0,3,0,1,1,grp_2,grp_3,grp_1,grp_1,grp_1,grp_1,0
108375,1,0,1,0,0,0,1,0,0,1,grp_3,grp_3,grp_3,grp_2,grp_1,grp_2,0
108376,2,0,1,0,0,0,3,0,1,1,grp_1,grp_1,grp_1,grp_1,grp_1,grp_2,0
108377,0,0,1,2,1,0,2,0,0,1,grp_1,grp_3,grp_4,grp_3,grp_2,grp_4,0
108378,1,0,1,2,1,0,1,0,0,1,grp_1,grp_3,grp_2,grp_3,grp_2,,0
108379,0,0,1,0,0,0,1,0,0,1,grp_1,grp_3,grp_3,grp_1,grp_3,grp_2,0
108380,1,0,1,0,0,0,3,0,1,1,grp_2,grp_3,grp_4,grp_3,grp_2,grp_4,0
108381,0,0,1,0,0,2,2,0,0,1,grp_1,grp_3,grp_4,grp_3,grp_3,grp_4,0
108382,2,2,1,0,0,0,3,0,1,1,grp_1,grp_1,grp_1,grp_1,grp_3,grp_2,0
108383,0,0,1,0,0,0,2,0,1,1,grp_2,grp_3,grp_3,grp_2,grp_2,grp_2,0
108384,0,0,1,0,0,0,3,0,1,1,grp_2,grp_3,grp_3,grp_2,grp_1,grp_3,0
108385,0,0,1,0,0,0,1,0,0,1,grp_1,grp_3,grp_1,grp_2,grp_3,grp_2,0
108386,0,0,1,0,1,0,2,0,0,1,grp_3,grp_3,grp_1,grp_3,grp_3,,0
108387,0,0,1,2,1,0,3,0,1,1,grp_1,grp_3,grp_4,grp_3,grp_2,grp_4,0
108388,0,0,1,0,0,0,3,0,1,1,grp_3,grp_3,grp_4,grp_3,grp_1,grp_4,0
108389,0,0,1,0,0,0,3,0,1,1,grp_2,grp_3,grp_1,grp_3,grp_2,,0
108390,0,0,1,2,1,0,2,0,0,1,grp_1,grp_3,grp_3,grp_2,grp_1,grp_3,0
108391,0,0,1,2,1,0,2,0,1,1,grp_1,grp_3,grp_4,grp_2,grp_1,grp_4,0
108392,0,0,1,0,0,2,2,0,1,1,grp_1,grp_3,grp_1,grp_2,grp_3,grp_1,0
108393,1,1,1,0,0,0,3,0,1,1,grp_1,grp_3,grp_1,grp_2,grp_1,grp_1,0
108394,0,1,1,0,0,0,1,0,0,1,grp_2,grp_3,grp_3,grp_3,grp_3,grp_2,0
108395,2,1,1,0,1,0,3,0,0,1,grp_3,grp_2,grp_3,grp_2,grp_1,grp_2,0
108396,0,0,1,0,0,0,3,0,0,1,grp_3,grp_3,grp_4,grp_2,grp_3,grp_4,0
108397,0,2,1,1,0,0,3,0,1,1,grp_1,grp_3,grp_1,grp_3,grp_2,grp_1,0
108398,0,0,1,0,0,0,1,0,0,1,grp_1,grp_3,grp_4,grp_3,grp_1,grp_4,0
108399,2,0,1,1,0,0,3,0,1,1,grp_2,grp_1,grp_1,grp_2,grp_1,grp_2,0
108400,0,2,1,0,1,0,1,0,0,1,grp_3,grp_3,grp_4,grp_3,grp_3,grp_3,0
108401,0,0,1,0,0,0,1,0,0,1,grp_2,grp_3,grp_1,grp_3,grp_2,grp_2,0
108402,0,0,1,0,0,0,1,0,1,1,grp_1,grp_3,grp_4,grp_1,grp_1,grp_4,0
108403,0,0,1,0,0,0,3,0,1,1,grp_2,grp_3,grp_1,grp_3,grp_1,grp_1,0
108404,0,0,1,0,1,0,1,0,1,1,grp_1,grp_3,grp_3,grp_2,grp_3,grp_2,0
108405,0,0,1,2,1,0,2,0,0,1,grp_1,grp_3,grp_3,grp_3,grp_3,grp_3,0
108406,0,0,1,0,0,0,3,0,1,1,grp_3,grp_3,grp_4,grp_3,grp_1,grp_4,0
108407,0,2,1,0,1,0,3,0,1,1,grp_1,grp_3,grp_1,grp_2,grp_1,grp_1,0
108408,0,0,1,0,0,2,1,0,0,1,grp_1,grp_3,grp_1,grp_1,grp_1,grp_2,0
108409,0,0,1,2,1,0,1,0,1,1,grp_1,grp_3,grp_1,grp_3,grp_1,grp_2,0
108410,0,0,1,2,1,0,1,0,0,1,grp_1,grp_3,grp_1,grp_2,grp_3,,0
108411,0,0,1,0,0,2,1,0,0,1,grp_1,grp_3,grp_3,grp_2,grp_1,,0
108412,0,0,1,0,0,0,3,0,1,1,grp_2,grp_3,grp_4,grp_3,grp_3,grp_4,0
108413,0,0,1,2,1,0,2,0,0,1,grp_1,grp_3,grp_2,grp_2,grp_3,,0
108414,0,0,1,1,0,2,1,0,0,1,grp_3,grp_3,grp_1,grp_3,grp_1,grp_3,0
108415,1,0,1,0,0,0,1,0,0,1,grp_3,grp_3,grp_4,grp_2,grp_3,grp_3,0
108416,2,0,1,0,0,0,3,0,1,1,grp_2,grp_2,grp_1,grp_2,grp_1,grp_3,0
108417,0,0,1,0,0,2,1,0,0,0,grp_1,grp_3,grp_4,grp_2,grp_2,grp_4,0
108418,0,0,1,0,0,0,3,0,1,1,grp_2,grp_3,grp_1,grp_3,grp_1,,0
108419,0,0,1,0,0,0,1,0,0,1,grp_1,grp_3,grp_1,grp_3,grp_3,grp_1,0
108420,2,0,1,0,0,0,3,0,1,1,grp_1,grp_1,grp_1,grp_2,grp_1,,0
108421,1,2,1,0,0,0,3,1,0,1,grp_3,grp_3,grp_4,grp_3,grp_3,grp_4,0
108422,2,2,1,0,0,0,3,0,1,1,grp_3,grp_1,grp_1,grp_3,grp_3,grp_2,0
108423,0,1,1,0,0,0,3,0,1,1,grp_2,grp_3,grp_4,grp_3,grp_2,grp_4,0
108424,0,0,1,0,0,0,2,0,1,0,grp_1,grp_3,grp_4,grp_1,grp_1,grp_4,0
108425,2,0,1,0,0,0,3,0,1,1,grp_1,grp_1,grp_1,grp_3,grp_1,grp_1,0
108426,2,2,1,0,0,0,3,0,1,1,grp_3,grp_2,grp_3,grp_2,grp_1,,0
108427,2,1,1,0,0,0,3,0,1,1,grp_1,grp_1,grp_1,grp_3,grp_2,grp_1,0
108428,1,0,1,2,1,2,3,0,1,1,grp_2,grp_3,grp_1,grp_2,grp_1,grp_4,0
108429,2,0,1,0,1,0,3,1,1,1,grp_1,grp_1,grp_3,grp_3,grp_2,grp_1,0
108430,1,0,1,0,0,0,3,0,1,1,grp_1,grp_3,grp_1,grp_4,grp_1,,0
108431,1,0,1,0,0,0,1,0,0,1,grp_3,grp_3,grp_3,grp_3,grp_2,grp_3,0
108432,0,0,1,0,0,0,1,0,1,1,grp_1,grp_3,grp_1,grp_3,grp_1,grp_1,0
108433,0,2,1,0,0,0,1,0,1,1,grp_1,grp_3,grp_1,grp_1,grp_3,grp_1,0
108434,0,2,1,0,0,0,1,0,1,1,grp_3,grp_3,grp_3,grp_2,grp_1,grp_2,0
108435,0,0,1,0,0,0,1,0,1,1,grp_1,grp_3,grp_4,grp_2,grp_3,grp_4,0
108436,0,0,1,2,1,0,2,0,1,1,grp_2,grp_3,grp_3,grp_2,grp_1,grp_3,0
108437,2,0,1,0,0,0,2,1,1,1,grp_1,grp_2,grp_1,grp_2,grp_1,grp_2,0
108438,2,0,1,0,0,0,3,0,1,1,grp_3,grp_2,grp_1,grp_2,grp_3,grp_4,0
108439,0,2,1,2,1,0,3,1,1,1,grp_1,grp_3,grp_1,grp_2,grp_3,grp_1,0
108440,0,2,1,0,0,0,2,0,0,1,grp_1,grp_3,grp_3,grp_1,grp_3,grp_3,0
108441,2,0,1,0,0,0,3,0,1,1,grp_3,grp_2,grp_3,grp_3,grp_1,grp_2,0
108442,0,2,1,0,0,0,1,0,0,0,grp_2,grp_3,grp_4,grp_3,grp_3,grp_4,0
108443,0,0,1,0,0,0,3,0,1,1,grp_3,grp_3,grp_3,grp_4,grp_2,,0
108444,0,0,1,0,0,0,1,0,0,1,grp_3,grp_3,grp_4,grp_3,grp_3,grp_4,0
108445,0,2,0,0,0,2,3,1,1,1,grp_3,grp_3,grp_3,grp_3,grp_1,grp_2,0
108446,2,2,1,2,1,0,3,0,1,1,grp_1,grp_1,grp_1,grp_2,grp_2,,0
108447,0,0,1,0,0,0,3,0,1,1,grp_2,grp_3,grp_1,grp_3,grp_1,,0
108448,0,0,1,0,0,0,3,0,1,1,grp_3,grp_3,grp_1,grp_2,grp_3,,0
108449,0,0,1,2,1,0,1,0,0,1,grp_2,grp_3,grp_3,grp_2,grp_1,,0
108450,0,0,1,0,0,0,2,0,0,1,grp_2,grp_3,grp_1,grp_3,grp_3,,0
108451,0,0,1,2,1,0,3,0,1,1,grp_1,grp_3,grp_1,grp_1,grp_1,grp_1,0
108452,0,0,1,0,0,0,2,0,0,1,grp_1,grp_3,grp_3,grp_1,grp_3,grp_4,0
108453,0,0,1,2,1,1,1,0,0,0,grp_1,grp_3,grp_3,grp_2,grp_1,grp_2,0
108454,0,0,1,2,1,0,1,0,1,1,grp_1,grp_3,grp_1,grp_2,grp_3,,0
108455,0,0,1,0,0,0,3,0,1,1,grp_2,grp_3,grp_3,grp_2,grp_1,grp_2,0
108456,0,0,1,2,1,0,1,0,0,1,grp_3,grp_3,grp_4,grp_2,grp_2,grp_4,0
108457,0,0,1,0,0,0,3,0,1,1,grp_2,grp_3,grp_1,grp_2,grp_1,,0
108458,0,1,1,0,0,0,3,0,1,1,grp_3,grp_3,grp_3,grp_2,grp_3,grp_2,0
108459,0,0,1,0,0,0,3,0,1,0,grp_2,grp_3,grp_1,grp_3,grp_2,,0
108460,0,0,1,0,0,0,3,0,1,1,grp_2,grp_3,grp_1,grp_3,grp_1,,0
108461,0,0,1,0,0,2,2,0,1,1,grp_3,grp_3,grp_4,grp_2,grp_1,grp_4,0
108462,0,0,1,0,0,0,2,0,0,0,grp_3,grp_3,grp_3,grp_2,grp_3,grp_2,0
108463,0,0,1,0,0,0,3,0,0,1,grp_2,grp_3,grp_4,grp_3,grp_1,grp_4,0
108464,0,0,1,2,1,1,1,0,0,1,grp_2,grp_3,grp_1,grp_3,grp_3,grp_1,0
108465,0,0,1,0,0,0,3,0,1,1,grp_3,grp_3,grp_1,grp_3,grp_2,,0
108466,2,0,1,0,0,0,3,0,1,1,grp_1,grp_1,grp_3,grp_2,grp_2,grp_1,0
108467,0,0,1,0,0,0,1,0,1,1,grp_1,grp_3,grp_4,grp_3,grp_2,grp_4,0
108468,0,0,0,3,2,0,2,1,0,1,grp_1,grp_3,grp_1,grp_1,grp_3,grp_2,0
108469,1,1,1,0,0,0,2,0,0,1,grp_1,grp_3,grp_4,grp_4,grp_3,grp_3,0
108470,0,0,1,1,0,2,2,0,1,1,grp_2,grp_3,grp_2,grp_3,grp_1,,0
108471,0,0,1,0,0,0,3,0,1,1,grp_2,grp_3,grp_4,grp_3,grp_2,grp_4,0
108472,0,0,1,0,0,0,3,0,1,1,grp_2,grp_3,grp_1,grp_3,grp_1,,0
108473,1,0,1,0,0,2,3,0,1,1,grp_1,grp_3,grp_4,grp_2,grp_3,grp_4,0
108474,0,0,1,0,0,0,2,0,1,1,grp_1,grp_3,grp_4,grp_2,grp_1,grp_4,0
108475,0,0,1,2,1,0,2,0,0,1,grp_1,grp_3,grp_4,grp_2,grp_3,grp_4,0
108476,0,0,1,0,0,0,1,0,0,1,grp_3,grp_3,grp_3,grp_3,grp_3,grp_3,0
108477,0,0,1,0,0,0,1,0,1,1,grp_2,grp_3,grp_4,grp_3,grp_3,grp_4,0
108478,0,0,1,1,0,0,1,0,0,1,grp_3,grp_3,grp_3,grp_3,grp_1,grp_3,0
108479,0,2,1,1,0,0,3,1,1,1,grp_2,grp_3,grp_4,grp_2,grp_1,grp_4,0
108480,0,0,1,0,0,2,3,0,1,1,grp_3,grp_3,grp_1,grp_3,grp_1,,0
108481,0,2,1,0,0,0,3,0,1,1,grp_3,grp_3,grp_1,grp_2,grp_1,,0
108482,0,0,1,0,0,0,1,0,0,1,grp_1,grp_3,grp_1,grp_2,grp_2,grp_1,0
108483,0,0,1,0,0,2,3,0,1,1,grp_3,grp_3,grp_1,grp_2,grp_1,,0
108484,0,0,1,0,1,0,2,0,1,1,grp_3,grp_3,grp_1,grp_2,grp_3,grp_4,0
108485,0,2,1,0,0,0,3,0,1,1,grp_1,grp_3,grp_4,grp_4,grp_2,grp_4,0
108486,2,2,1,0,0,0,3,1,1,1,grp_1,grp_1,grp_1,grp_1,grp_1,grp_1,0
108487,0,0,1,1,0,2,1,0,0,1,grp_3,grp_3,grp_3,grp_2,grp_3,grp_3,0
108488,0,0,1,0,0,0,3,0,1,1,grp_2,grp_3,grp_1,grp_1,grp_2,,0
108489,2,1,1,0,0,0,3,0,1,1,grp_1,grp_1,grp_2,grp_3,grp_1,grp_2,0
108490,0,2,1,0,0,0,2,0,1,1,grp_1,grp_3,grp_3,grp_2,grp_2,grp_2,0
108491,1,0,1,0,0,0,3,0,1,1,grp_1,grp_3,grp_3,grp_1,grp_1,grp_2,0
108492,2,0,1,0,0,0,3,0,1,1,grp_1,grp_1,grp_2,grp_1,grp_1,grp_1,0
108493,1,2,1,0,0,0,1,0,0,1,grp_3,grp_3,grp_2,grp_2,grp_1,,0
108494,0,0,1,0,0,0,3,0,0,1,grp_3,grp_3,grp_4,grp_2,grp_2,grp_4,0
108495,0,0,0,3,2,0,2,1,1,1,grp_1,grp_3,grp_3,grp_2,grp_3,grp_3,0
108496,0,0,1,0,0,0,1,0,0,1,grp_1,grp_3,grp_3,grp_2,grp_1,grp_2,0
108497,0,0,1,0,0,1,3,0,1,1,grp_3,grp_3,grp_3,grp_3,grp_3,grp_2,0
108498,0,0,1,0,0,0,3,0,1,0,grp_1,grp_3,grp_1,grp_2,grp_3,grp_2,0
108499,2,0,1,0,0,2,3,0,1,1,grp_1,grp_1,grp_1,grp_2,grp_1,grp_1,0
108500,2,0,1,2,1,0,3,0,1,1,grp_1,grp_3,grp_1,grp_2,grp_1,grp_1,0
108501,1,0,1,0,0,0,3,0,1,1,grp_1,grp_3,grp_1,grp_3,grp_2,,0
108502,0,2,1,0,1,2,1,0,0,1,grp_3,grp_3,grp_3,grp_3,grp_3,,0
108503,0,0,1,0,0,0,1,0,0,1,grp_2,grp_3,grp_3,grp_3,grp_3,grp_3,0
108504,2,0,1,2,1,0,3,0,1,1,grp_1,grp_1,grp_1,grp_2,grp_1,grp_1,0
108505,0,0,1,0,0,0,2,0,0,1,grp_1,grp_3,grp_3,grp_3,grp_3,grp_2,0
108506,0,0,1,0,0,0,1,0,0,1,grp_1,grp_3,grp_3,grp_3,grp_3,grp_2,0
108507,0,0,1,1,0,2,1,0,1,1,grp_3,grp_3,grp_4,grp_3,grp_1,grp_4,0
